system_id,bulk_id,miller_index,nads,traj_id,bulk_symbols,slab_sid,ads_symbols,y_relaxed,natoms,nads2,adsorption_energy
44664,mp-755342,"(3, -1, 0)",1,51024953_LuGaO3_mp-755342_SLzUwRMHbk_mlueYdWT5j,Lu2Ga2O6,40911,HO2,-600.27844133,87,1,-0.35979784999992503
41294,mp-755342,"(1, 0, 1)",2,69019397_LuGaO3_mp-755342_I5XXMrElBG_dLd2fsIOEL,Lu2Ga2O6,80297,O,-668.69878594,95,2,0.009862540000025177
44990,mp-755342,"(3, -1, 0)",1,51024953_LuGaO3_mp-755342_SLzUwRMHbk_ke6YlcYPY5,Lu2Ga2O6,40911,OH,-593.17244264,86,1,-0.7127991599999461
44752,mp-755342,"(3, -1, 0)",1,51024953_LuGaO3_mp-755342_SLzUwRMHbk_2GgemNpJLu,Lu2Ga2O6,40911,H,-586.04823613,85,1,-1.047592649999923
44725,mp-755342,"(3, -1, 0)",2,51024953_LuGaO3_mp-755342_SLzUwRMHbk_5dZP4tGW7x,Lu2Ga2O6,40911,O,-593.35649179,86,2,1.588075845000045
10150,mp-755342,"(1, 0, 0)",1,LuGaO3_mp-755342_GFXLclnUTI_Zvwo5BM8Xg,Lu2Ga2O6,21088,CO,-773.94869971,112,1,0.4691922899999703
37049,mp-754614,"(0, 1, 1)",1,LuNbO4_mp-754614_eRN8PXQJkD_cNG9kzmrc7,Lu2Nb2O8,13460,CO,-579.37799537,68,1,-3.482539540000001
886,mp-754614,"(1, 2, -2)",1,LuNbO4_mp-754614_10yu2F3SdQ_WPTHR6YGcm,Lu2Nb2O8,33899,H,-1032.30554664,119,1,-0.836018410000146
26198,mp-754614,"(1, 1, -1)",1,LuNbO4_mp-754614_uEwGmtnMxo_1Gz5UlPHzu,Lu2Nb2O8,6525,O,-630.92130703,73,1,4.52510463000004
26656,mp-754614,"(1, 1, -1)",4,LuNbO4_mp-754614_uEwGmtnMxo_KG0fgmfzAQ,Lu2Nb2O8,6525,N,-647.82391966,76,4,3.349873000000004
17153,mp-754614,"(2, 1, 2)",1,LuNbO4_mp-754614_S5RclHQhgU_DQzbVFNuyq,Lu2Nb2O8,37567,H2O,-752.2369966,89,1,-0.61247286000002
30097,mp-754614,"(0, 1, 1)",1,LuNbO4_mp-754614_eRN8PXQJkD_TwkiInLcMN,Lu2Nb2O8,13460,N,-570.84468629,67,1,-1.4312304600000214
3131,mp-754614,"(1, 1, -1)",10,LuNbO4_mp-754614_uEwGmtnMxo_8JSXmhz0aB,Lu2Nb2O8,6525,OH,-723.15847127,92,10,1.327894039000006
12525,mp-754614,"(1, 2, -2)",1,LuNbO4_mp-754614_10yu2F3SdQ_iXnsJjjkvL,Lu2Nb2O8,33899,H2O,-1045.65690907,121,1,-3.342380840000027
12974,mp-754614,"(1, 2, -2)",2,LuNbO4_mp-754614_10yu2F3SdQ_yGjVd7GfVE,Lu2Nb2O8,33899,N,-1041.95900976,120,2,1.3712592349999415
38703,mp-754614,"(1, 1, -1)",1,LuNbO4_mp-754614_uEwGmtnMxo_dJVOJm5Hob,Lu2Nb2O8,6525,H2O,-642.67117056,75,1,-0.4527588999999299
7058,mp-754614,"(2, 1, 2)",2,LuNbO4_mp-754614_S5RclHQhgU_oPQOI9x5IS,Lu2Nb2O8,37567,O,-750.90655303,88,2,0.7024853549999612
456,mp-754614,"(1, 1, -2)",1,LuNbO4_mp-754614_DI3pjfA8MD_d1OPT2f6iK,Lu2Nb2O8,80353,OH,-841.2263162,98,1,1.0339962499999444
26961,mp-13068,"(3, 1, 3)",1,Lu2O3_mp-13068_MFA78CWLX4_VVAJBHAEmf,Lu2O3,79358,H2O,-503.69727488,63,1,-3.483621770000008
42361,mp-13068,"(3, -1, 3)",1,90423983530393683854_Lu2O3_mp-13068_Rl3RqqlN1t_NJm5x6UD4R,Lu2O3,43608,H2O,-442.77587314,56,1,-2.7093441499999873
42441,mp-13068,"(3, -1, 3)",4,90423983530393683854_Lu2O3_mp-13068_Rl3RqqlN1t_0swEjt0wb8,Lu2O3,43608,O,-456.81581437,57,4,-0.28607134499999987
26081,mp-13068,"(1, 0, 2)",1,Lu2O3_mp-13068_F0hWsOZM5u_7Yaf96fotz,Lu2O3,20715,O,-740.66332525,91,1,-0.466094189999982
33206,mp-13068,"(3, 1, 3)",8,Lu2O3_mp-13068_MFA78CWLX4_WSFhb4C3Xy,Lu2O3,79358,N,-544.11503507,68,8,1.0424522550000024
4242,mp-13068,"(3, 1, 3)",4,Lu2O3_mp-13068_MFA78CWLX4_LHRlDuIaTm,Lu2O3,79358,O,-507.43667278,64,4,2.0954950825000047
14134,mp-13068,"(3, 1, 2)",4,Lu2O3_mp-13068_UeivGR324w_f6iy1aY06Q,Lu2O3,80291,O,-662.66643552,82,4,0.6679329549999942
34924,mp-13068,"(3, 1, 2)",1,Lu2O3_mp-13068_UeivGR324w_ERarG36FCk,Lu2O3,80291,CO,-650.45375064,80,1,-0.16058329999992438
13538,mp-13068,"(3, 1, 2)",1,Lu2O3_mp-13068_UeivGR324w_0hcXQGffLE,Lu2O3,80291,H2O,-650.56028352,81,1,-0.8271161799999565
5349,mp-13068,"(3, 1, 3)",6,Lu2O3_mp-13068_MFA78CWLX4_mIUly2zWEA,Lu2O3,79358,H,-508.04662701,66,6,-0.2913289833333342
16788,mp-1206244,"(1, 2, -1)",1,LuO2_mp-1206244_7UP0ZqGkLa_UkdMKqKBEF,Lu2O4,26178,OH,-274.37879562,38,1,3.853003990000019
20804,mp-1206244,"(2, 1, 2)",1,LuO2_mp-1206244_nluADGghNA_VGPyhdoXEr,Lu2O4,19030,OH,-456.37506977,62,1,0.266623170000031
33175,mp-1206244,"(0, 1, 1)",1,LuO2_mp-1206244_ffc9eWGLmQ_i2DNfTaNXb,Lu2O4,23206,HO2,-343.26780762,45,1,6.431499139999996
31692,mp-1206244,"(2, 1, -2)",1,LuO2_mp-1206244_bLgSgZXG2i_6jScwqRoFC,Lu2O4,23554,HO2,-437.92756097,57,1,3.315652850000017
35405,mp-1206244,"(0, 1, 1)",1,LuO2_mp-1206244_ffc9eWGLmQ_3ktOnoq3lo,Lu2O4,23206,H2O,-347.46920963,45,1,-1.8429028700000405
23090,mp-1206244,"(1, 2, -1)",6,LuO2_mp-1206244_AGzGsVUyAE_PAZzJmM97H,Lu2O4,27818,C,-325.14348425,42,6,-2.1420036149999966
4,mp-1206244,"(2, 1, 0)",2,LuO2_mp-1206244_B7a2aOsrkG_rLGIIOFHX1,Lu2O4,13002,O,-275.91035688,38,2,1.463654254999991
39610,mp-1206244,"(1, 2, -1)",1,LuO2_mp-1206244_AGzGsVUyAE_0iCAWzU98X,Lu2O4,27818,OH,-276.09338209,38,1,3.0510804700000165
21689,mp-1206244,"(0, 1, 1)",2,LuO2_mp-1206244_hhEB2mmH08_oPTT94X1XI,Lu2O4,35972,O,-330.28910434,42,2,0.7872969599999884
2986,mp-1206244,"(2, 1, -2)",1,LuO2_mp-1206244_vb99fY3Akg_L4HkLmb24l,Lu2O4,36120,O,-427.36537775,55,1,4.439797849999987
30001,mp-1206244,"(1, 2, -1)",1,LuO2_mp-1206244_7UP0ZqGkLa_cBWuyFFgMM,Lu2O4,26178,CO,-279.02573055,38,1,3.1520690600000343
38751,mp-1206244,"(2, 1, 2)",1,LuO2_mp-1206244_nluADGghNA_QM8O44CIpP,Lu2O4,19030,N,-457.54901169,61,1,-3.443318749999973
15179,mp-1206244,"(2, 0, 1)",1,LuO2_mp-1206244_D6tuzP0AbU_kRMR1c4hry,Lu2O4,6588,H2O,-795.72563362,105,1,-0.6112379200000024
8249,mp-1206244,"(2, 1, 0)",2,LuO2_mp-1206244_lE0ck0wTuf_drFss2n05M,Lu2O4,21433,O,-267.08404735,36,2,3.884301460000014
4871,mp-1206244,"(0, 1, 0)",2,LuO2_mp-1206244_V7Uq7zerEu_B7kjthUisq,Lu2O4,33435,O,-249.87974762,32,2,3.2281735050000115
31988,mp-1206244,"(2, 1, -2)",1,LuO2_mp-1206244_vb99fY3Akg_U22jKBxGYM,Lu2O4,36120,CO,-439.57137489,56,1,-0.4341992900000342
8072,mp-1206244,"(1, 0, 1)",2,LuO2_mp-1206244_xG0Oc9zcmH_LFzyExrNxw,Lu2O4,36192,O,-171.84683354,22,2,2.102695039999997
5204,mp-1206244,"(0, 1, 1)",2,LuO2_mp-1206244_ffc9eWGLmQ_YpKHf8UNxV,Lu2O4,23206,O,-339.85165601,44,2,3.2308253749999913
28787,mp-1206244,"(2, 1, 0)",1,LuO2_mp-1206244_lE0ck0wTuf_xYqWKPC7Si,Lu2O4,21433,H2O,-271.90339114,37,1,2.2622591300000234
850,mp-1206244,"(1, 2, -1)",1,LuO2_mp-1206244_7UP0ZqGkLa_yZJsEp5J13,Lu2O4,26178,C,-278.47098036,37,1,-3.7521807499999733
4229,mp-1206244,"(1, 0, 1)",1,LuO2_mp-1206244_xG0Oc9zcmH_WHVWNots5k,Lu2O4,36192,HO2,-174.97096565,23,1,4.467257969999988
23232,mp-1206244,"(1, 0, 1)",1,LuO2_mp-1206244_xG0Oc9zcmH_2ZDi0ASZQx,Lu2O4,36192,O2,-171.75194189,22,1,4.300281729999988
31550,mp-1206244,"(2, 1, 0)",4,LuO2_mp-1206244_B7a2aOsrkG_LRUa2Qa0x0,Lu2O4,13002,O,-288.55992442,40,4,1.29893524249999
33184,mp-1206244,"(1, 0, 1)",1,LuO2_mp-1206244_xG0Oc9zcmH_N7AUlCK3al,Lu2O4,36192,OH,-172.6477359,22,1,-0.6685122799999874
21782,mp-1206244,"(0, 1, 1)",1,LuO2_mp-1206244_hhEB2mmH08_RPt1zmzzSI,Lu2O4,35972,CO,-334.40166352,42,1,-2.6649652600000273
728,mp-1206244,"(1, 2, -1)",1,LuO2_mp-1206244_7UP0ZqGkLa_6Pl8bWH89r,Lu2O4,26178,HO2,-281.35051438,39,1,4.340285230000031
4426,mp-1206244,"(1, 0, 1)",1,LuO2_mp-1206244_xG0Oc9zcmH_4yOII7YNr0,Lu2O4,36192,CO,-175.78847223,22,1,0.13675139000000414
6134,mp-1206244,"(2, 1, -2)",1,LuO2_mp-1206244_bLgSgZXG2i_igJe8vDEEx,Lu2O4,23554,H2O,-438.67463167,57,1,-1.5044178499999763
9826,mp-1206244,"(2, 1, 0)",3,LuO2_mp-1206244_B7a2aOsrkG_8VpQiwOXnt,Lu2O4,13002,H,-279.46164126,39,3,-1.7946586233333477
37815,mp-1206244,"(1, 2, -1)",7,LuO2_mp-1206244_7UP0ZqGkLa_t1WzjeUCxO,Lu2O4,26178,N,-320.17677017,43,7,0.7675756342857178
23138,mp-1206244,"(0, 1, 1)",2,LuO2_mp-1206244_ffc9eWGLmQ_SE9S1W2dhk,Lu2O4,23206,O,-339.33391046,44,2,3.4896981499999775
18741,mp-1206244,"(2, 1, 2)",1,LuO2_mp-1206244_nluADGghNA_nV6tFfyiVp,Lu2O4,19030,O,-455.03563579,61,1,-1.7799428500000012
16320,mp-1206244,"(2, 1, 2)",1,LuO2_mp-1206244_nluADGghNA_NkZJSmd0ug,Lu2O4,19030,H2O,-461.22272161,63,1,-1.195028669999994
27068,mp-1206244,"(2, 1, -2)",1,LuO2_mp-1206244_bLgSgZXG2i_jOGsUmR9Bn,Lu2O4,23554,OH,-433.35606875,56,1,0.42814506999999935
44563,mp-1206825,"(3, -1, 3)",1,123212059559_Lu2SeO2_mp-1206825_crHIsKfSzk_wnKwY2COVf,Lu2Se1O2,42083,H,-398.11310093,56,1,-0.7808797799999878
44676,mp-1206825,"(1, 0, 3)",2,123212059559_Lu2SeO2_mp-1206825_ARdcf6p7eu_8xBr7iaLrF,Lu2Se1O2,43158,O,-599.08826783,83,2,-3.4556880649999506
3023,mp-1206825,"(1, 1, 0)",1,Lu2SeO2_mp-1206825_TBZSuQhxLf_znUByU5W2a,Lu2Se1O2,40612,C,-364.36017376,53,1,-1.8980296900000377
27520,mp-1206825,"(1, 1, 0)",1,Lu2SeO2_mp-1206825_TBZSuQhxLf_evzlbWgy0S,Lu2Se1O2,40612,OH,-368.68052825,54,1,-2.7053841800000384
45790,mp-1206825,"(3, 1, 3)",3,51024953_Lu2SeO2_mp-1206825_GaPSyWNNWn_iFVauuGZM1,Lu2Se1O2,44894,OH,-450.13151842,63,3,-2.6117044266666674
42631,mp-1206825,"(3, 1, 3)",4,51024953_Lu2SeO2_mp-1206825_GaPSyWNNWn_LMjsKRLLmW,Lu2Se1O2,44894,O,-442.76023323,61,4,-0.7907070224999906
45375,mp-1206825,"(1, 0, 3)",6,123212059559_Lu2SeO2_mp-1206825_ARdcf6p7eu_h3SFNf4u7K,Lu2Se1O2,43158,H,-603.06514626,87,6,-0.915042426666659
12665,mp-1206825,"(2, 0, 3)",1,Lu2SeO2_mp-1206825_2ofeVqHi8T_rFqPO9eyma,Lu2Se1O2,15505,H2O,-855.15559157,119,1,-0.9523992800000034
9761,mp-1206825,"(2, 0, 3)",1,Lu2SeO2_mp-1206825_2ofeVqHi8T_s6yfaKGOfz,Lu2Se1O2,15505,N,-847.55533953,117,1,0.7258527599999827
2602,mp-1206825,"(1, 1, 0)",5,Lu2SeO2_mp-1206825_TBZSuQhxLf_SorCvZr6yz,Lu2Se1O2,40612,O,-403.79213192,57,5,-2.27339757
41657,mp-1206825,"(3, -1, 0)",1,90423983530393683854_Lu2SeO2_mp-1206825_SKWiQC23kr_k6UlnrC0dP,Lu2Se1O2,42305,HO2,-329.14538853,45,1,-6.748881049999998
6316,mp-1206825,"(2, 2, 3)",1,Lu2SeO2_mp-1206825_VzO38uZIgE_KE53AGdQsW,Lu2Se1O2,40522,HO2,-776.81878614,111,1,-6.737966920000051
9324,mp-1206825,"(1, 1, 0)",5,Lu2SeO2_mp-1206825_TBZSuQhxLf_3s2kgXFPox,Lu2Se1O2,40612,N,-404.17036554,57,5,-1.4990442940000022
8122,mp-1206825,"(1, 1, 0)",2,Lu2SeO2_mp-1206825_TBZSuQhxLf_medPvwYZE4,Lu2Se1O2,40612,O,-378.1313974,54,2,-4.041626665000027
36529,mp-1206825,"(2, 0, 3)",1,Lu2SeO2_mp-1206825_2ofeVqHi8T_mwdaIi3QwY,Lu2Se1O2,15505,C,-847.72359793,117,1,-0.4194056400000301
42608,mp-1206825,"(3, 1, 3)",1,51024953_Lu2SeO2_mp-1206825_GaPSyWNNWn_3KEcZprk8c,Lu2Se1O2,44894,HO2,-433.80039611,60,1,-5.734990969999988
20226,mp-1206825,"(2, 0, 3)",1,Lu2SeO2_mp-1206825_2ofeVqHi8T_SMsPiu7rDt,Lu2Se1O2,15505,CO,-855.98740708,118,1,-1.2242147900000724
45979,mp-1206825,"(3, -1, 3)",2,123212059559_Lu2SeO2_mp-1206825_crHIsKfSzk_Zl9vAhIyJf,Lu2Se1O2,42083,O,-415.49365577,57,2,-3.3147173099999954
45614,mp-1206825,"(1, 0, 3)",1,123212059559_Lu2SeO2_mp-1206825_ARdcf6p7eu_AkSgeUnGwd,Lu2Se1O2,43158,O,-588.37889365,82,1,-3.66100194999996
42743,mp-1206825,"(3, -1, 0)",1,90423983530393683854_Lu2SeO2_mp-1206825_SKWiQC23kr_29JCnTgKVp,Lu2Se1O2,42305,H2O,-319.25900228,45,1,-0.9354948000000096
40803,mp-1206825,"(1, 0, 3)",2,123212059559_Lu2SeO2_mp-1206825_ARdcf6p7eu_M9PiHZJXkg,Lu2Se1O2,43158,C,-596.98417985,83,2,-2.5306440749999917
43758,mp-1206825,"(3, 1, 3)",2,51024953_Lu2SeO2_mp-1206825_GaPSyWNNWn_aYTmOy54fd,Lu2Se1O2,44894,C,-423.19839649,59,2,0.6135043250000143
36142,mp-5489,"(1, 1, 1)",1,LuTaO4_mp-5489_FAw3GFeOqd_etkhrGbGnZ,Lu2Ta2O8,2817,H2O,-547.56190135,63,1,-3.181894349999988
12929,mp-5489,"(1, 0, 1)",2,LuTaO4_mp-5489_r1clCsNrHZ_658kTQsoRT,Lu2Ta2O8,33242,OH,-840.20766349,94,2,-1.383955659999998
6322,mp-5489,"(2, 1, 2)",1,LuTaO4_mp-5489_uub6epQsGK_KXkni2C9Cc,Lu2Ta2O8,80067,HO2,-858.0417013,95,1,-1.604816210000056
7523,mp-5489,"(1, 0, -1)",1,LuTaO4_mp-5489_Q3LyeTMcRF_TA5XX0tiu7,Lu2Ta2O8,37906,CO,-896.93654471,98,1,-0.16126280999997888
41243,mp-5489,"(1, 2, -2)",1,2411243514_LuTaO4_mp-5489_wdyaETbAWL_9JyXyfqC1s,Lu2Ta2O8,40820,C,-468.15800728,53,1,0.9459846799999871
38170,mp-5489,"(1, 1, 1)",2,LuTaO4_mp-5489_FAw3GFeOqd_0DlmPnFKEZ,Lu2Ta2O8,2817,O,-549.51702575,62,2,-2.225009375000017
3184,mp-5489,"(1, 1, 1)",1,LuTaO4_mp-5489_FAw3GFeOqd_daZnv04CZf,Lu2Ta2O8,2817,CO,-547.34826448,62,1,-2.408257480000028
17201,mp-5489,"(1, 0, 1)",1,LuTaO4_mp-5489_r1clCsNrHZ_yqFAoHnYfq,Lu2Ta2O8,33242,H2O,-831.22803316,93,1,-1.2472809900000303
5465,mp-5489,"(1, 0, -1)",1,LuTaO4_mp-5489_Q3LyeTMcRF_K1WtxGOFr3,Lu2Ta2O8,37906,HO2,-896.6529877,99,1,3.6352942000000006
7029,mp-5489,"(1, 1, 1)",1,LuTaO4_mp-5489_FAw3GFeOqd_upbhxuwfnh,Lu2Ta2O8,2817,H,-534.12423605,61,1,-0.5892290500000525
41752,mp-5489,"(1, 2, -2)",1,2411243514_LuTaO4_mp-5489_wdyaETbAWL_mdDaeerF4S,Lu2Ta2O8,40820,H,-466.29141311,53,1,-1.1334211500000277
11324,mp-5489,"(1, 1, 1)",1,LuTaO4_mp-5489_FAw3GFeOqd_geQTX7HOzC,Lu2Ta2O8,2817,C,-536.96936866,61,1,0.5116383399999966
15806,mp-5489,"(1, 0, -1)",4,LuTaO4_mp-5489_Q3LyeTMcRF_SIEGJZc9Bz,Lu2Ta2O8,37906,C,-905.10131918,100,4,1.5527406800000056
16462,mp-5489,"(2, 1, 2)",2,LuTaO4_mp-5489_uub6epQsGK_dKUL7fGIdG,Lu2Ta2O8,80067,O,-851.60987894,94,2,0.7205030749999501
6565,mp-5489,"(1, 0, -1)",2,LuTaO4_mp-5489_Q3LyeTMcRF_es2zKvjK5j,Lu2Ta2O8,37906,O,-891.88854895,98,2,2.5068664750000345
36765,mp-5489,"(1, 0, -1)",1,LuTaO4_mp-5489_Q3LyeTMcRF_jkaDu27GAe,Lu2Ta2O8,37906,H2O,-896.97133207,99,1,-0.7560501699999751
17770,mp-5489,"(2, 1, 2)",1,LuTaO4_mp-5489_uub6epQsGK_mHAHLwJhg4,Lu2Ta2O8,80067,CO,-853.31618949,94,1,-0.3923044000001106
40872,mp-5489,"(1, 2, -2)",1,2411243514_LuTaO4_mp-5489_wdyaETbAWL_VYCfWDlpGT,Lu2Ta2O8,40820,O,-471.14575763,53,1,-1.914765670000012
20663,mp-756704,"(1, 0, 0)",1,LuTa3O9_mp-756704_DMAWlnsQ9Z_xLEnXP6IhI,Lu2Ta6O18,1563,CO,-744.65860512,80,1,1.7857363700000555
40544,mp-756704,"(1, 0, 1)",1,LuTa3O9_mp-756704_jAZiRfY1ME_meEwrOg8pM,Lu2Ta6O18,398,HO2,-921.47093805,99,1,-5.345056190000012
33451,mp-756704,"(1, 0, 0)",1,LuTa3O9_mp-756704_gjSl0WontX_diBejh1KO7,Lu2Ta6O18,21303,HO2,-471.23968923,51,1,-5.648049100000012
35496,mp-756704,"(1, 0, 0)",1,LuTa3O9_mp-756704_zIQAG8LGNf_FUNgNGnpjJ,Lu2Ta6O18,15378,HO2,-450.3986294,49,1,-5.457297440000023
33614,mp-756704,"(1, 0, 0)",2,LuTa3O9_mp-756704_zIQAG8LGNf_XFHFPjRpWb,Lu2Ta6O18,15378,O,-447.47504171,48,2,-2.9598548750000226
18238,mp-756704,"(1, 0, 1)",2,LuTa3O9_mp-756704_EpHEfredJe_XxMJPjdgN2,Lu2Ta6O18,11333,O,-920.8370957,98,2,-3.212150004999959
10102,mp-756704,"(1, 0, 0)",1,LuTa3O9_mp-756704_gjSl0WontX_YONBL5NNa0,Lu2Ta6O18,21303,C,-456.91073042,49,1,-2.2910902899999934
28833,mp-756704,"(1, 0, 0)",4,LuTa3O9_mp-756704_gjSl0WontX_3cjJTl1EDz,Lu2Ta6O18,21303,O,-480.48517938,52,4,-0.8403848124999946
28206,mp-756704,"(1, 0, 0)",2,LuTa3O9_mp-756704_gjSl0WontX_e8wIz4eyY4,Lu2Ta6O18,21303,O,-469.02936103,50,2,-3.4118604500000096
39559,mp-756704,"(1, 0, 0)",2,LuTa3O9_mp-756704_zIQAG8LGNf_ou1LWroVoG,Lu2Ta6O18,15378,O,-446.6631304,48,2,-2.553899220000009
36856,mp-756704,"(1, 0, 0)",2,LuTa3O9_mp-756704_DMAWlnsQ9Z_tergvPGtbt,Lu2Ta6O18,1563,O,-738.24785165,80,2,4.161744919999986
23697,mp-756704,"(1, 0, 0)",2,LuTa3O9_mp-756704_DMAWlnsQ9Z_rHJm0Qlspa,Lu2Ta6O18,1563,O,-740.33089155,80,2,3.1202249699999776
14483,mp-756704,"(1, 0, 1)",1,LuTa3O9_mp-756704_EpHEfredJe_LK2JqCzdrQ,Lu2Ta6O18,11333,CO,-916.33468126,98,1,-2.048885569999978
42080,mp-754111,"(1, 2, -2)",5,69019397_LuWO4_mp-754111_ulY2En6cjQ_vGhrzuem4V,Lu2W2O8,43254,C,-482.26583001,63,5,0.6856885699999964
9702,mp-754111,"(1, 0, 1)",10,LuWO4_mp-754111_pwlNk3HHDh_uSNfvRt2yW,Lu2W2O8,80025,C,-819.34958775,106,10,0.7384617910000031
26750,mp-754111,"(2, 1, 2)",1,LuWO4_mp-754111_mTLJUqUyM1_WLvL0aeR00,Lu2W2O8,30005,CO,-767.64635053,98,1,0.02325306000006222
36318,mp-754111,"(2, 1, -2)",1,LuWO4_mp-754111_p94W7gFNtU_9vABRDaDmf,Lu2W2O8,36307,HO2,-770.45452051,99,1,-1.8289321899999074
31176,mp-754111,"(1, 0, 1)",2,LuWO4_mp-754111_pwlNk3HHDh_6k5HzVTZWi,Lu2W2O8,80025,O,-765.5607063,98,2,1.38574968
12524,mp-754111,"(2, 1, -2)",1,LuWO4_mp-754111_p94W7gFNtU_5MGDyeIz22,Lu2W2O8,36307,CO,-763.40810502,98,1,1.704483300000053
41115,mp-754111,"(1, 2, -2)",2,69019397_LuWO4_mp-754111_ulY2En6cjQ_ltOplbiD7d,Lu2W2O8,43254,O,-463.16272302,60,2,0.3947749199999997
8549,mp-754111,"(1, 0, 1)",1,LuWO4_mp-754111_BUxj6iV06n_A1PvtTn3yD,Lu2W2O8,34754,CO,-768.51666122,98,1,-0.34266119999989186
45749,mp-754111,"(2, 1, -2)",1,2411243514_LuWO4_mp-754111_tLwWPcs3UB_WOHkKzwjTS,Lu2W2O8,43347,H2O,-469.8066973,63,1,-0.796717139999993
30145,mp-754111,"(1, 0, 1)",2,LuWO4_mp-754111_BUxj6iV06n_o3lFGkbRwJ,Lu2W2O8,34754,O,-763.5557779,98,2,2.3726110600000503
42428,mp-754111,"(2, 1, -2)",1,2411243514_LuWO4_mp-754111_tLwWPcs3UB_vwDQRM0h4A,Lu2W2O8,43347,N,-464.19436559,61,1,-1.1063854300000155
31844,mp-754111,"(2, 1, 2)",1,LuWO4_mp-754111_mTLJUqUyM1_ovHzcDH1OU,Lu2W2O8,30005,O,-760.98996505,97,1,-0.6523614600000123
13557,mp-754111,"(1, 0, -1)",1,LuWO4_mp-754111_6NsS556qGo_7fmzIjg4ia,Lu2W2O8,13951,O2,-767.86459805,98,1,4.224937029999971
40365,mp-754111,"(1, 0, -1)",2,LuWO4_mp-754111_6NsS556qGo_vKZJCxY0bj,Lu2W2O8,13951,OH,-779.9283559,100,2,-0.5334104100000161
8210,mp-754111,"(1, 0, -1)",1,LuWO4_mp-754111_nrGFwSvq4L_XA6mFis9kq,Lu2W2O8,31007,OH,-765.12861759,98,1,2.884463390000036
25589,mp-754111,"(0, 1, 1)",1,LuWO4_mp-754111_QyzBWz1JwR_H4cb7MpBeq,Lu2W2O8,4650,HO2,-699.89170168,91,1,4.749584489999986
39662,mp-754111,"(1, 0, -1)",1,LuWO4_mp-754111_nrGFwSvq4L_TppYMa61Hz,Lu2W2O8,31007,H2O,-772.05423529,99,1,-0.6551543099999382
18859,mp-754111,"(0, 1, 1)",4,LuWO4_mp-754111_QyzBWz1JwR_LtZYc48zis,Lu2W2O8,4650,O,-705.37280969,92,4,2.700119119999979
45521,mp-754111,"(1, 3, -1)",2,414325470_LuWO4_mp-754111_mZoP4omg0B_txWZOGKp5L,Lu2W2O8,45943,O,-473.99475631,62,2,4.232062205000002
21325,mp-754111,"(2, 1, 2)",1,LuWO4_mp-754111_mTLJUqUyM1_uqSTHBcxBQ,Lu2W2O8,30005,H2O,-768.04138998,99,1,-0.9317863899999512
45482,mp-754111,"(1, 2, -2)",1,69019397_LuWO4_mp-754111_ulY2En6cjQ_WTmpp0xxQz,Lu2W2O8,43254,OH,-461.9872204,60,1,-2.1079475400000263
41664,mp-754111,"(1, 3, -1)",1,414325470_LuWO4_mp-754111_mZoP4omg0B_vOIqNv2vUY,Lu2W2O8,45943,H,-471.36214548,61,1,-0.4352647599999626
29882,mp-754111,"(1, 0, -1)",4,LuWO4_mp-754111_6NsS556qGo_biYlFni2Hu,Lu2W2O8,13951,H,-771.73995098,100,4,-0.2561039749999976
31140,mp-754111,"(1, 0, -1)",4,LuWO4_mp-754111_6NsS556qGo_ras7PsZXXj,Lu2W2O8,13951,N,-778.89348,100,4,2.878513770000014
45012,mp-754111,"(1, 2, -2)",1,69019397_LuWO4_mp-754111_ulY2En6cjQ_xPKRpJNAYZ,Lu2W2O8,43254,N,-458.74419848,59,1,-1.4009256200000362
34975,mp-1427,"(1, 0, 0)",3,Lu2O3_mp-1427_PYFzSjAx9j_OBJIAiEgdh,Lu32O48,37871,H,-656.88621529,83,3,0.813394203333317
29931,mp-1427,"(1, 0, 0)",8,Lu2O3_mp-1427_PYFzSjAx9j_l3AODVPoVf,Lu32O48,37871,C,-709.51402005,88,8,-0.21120276875000688
32685,mp-1427,"(1, 0, 0)",1,Lu2O3_mp-1427_PYFzSjAx9j_rnpjc9FD7T,Lu32O48,37871,H2O,-665.39385643,83,1,-1.9944585300000828
4479,mp-1018025,"(1, 0, -2)",1,LuAgO2_mp-1018025_RLvd3o1qkj_lhceMrEu7G,Lu3Ag3O6,21757,O2,-305.98366694,48,1,4.370014619999999
514,mp-1018025,"(1, 0, -2)",2,LuAgO2_mp-1018025_RLvd3o1qkj_zTIv6aZxyk,Lu3Ag3O6,21757,N,-307.84140522,48,2,2.1061381699999817
8251,mp-1018025,"(1, 0, -2)",3,LuAgO2_mp-1018025_RLvd3o1qkj_9ufzYIrpQe,Lu3Ag3O6,21757,O,-312.52591245,49,3,1.7622563699999851
14433,mp-1018025,"(1, 0, -2)",1,LuAgO2_mp-1018025_RLvd3o1qkj_jyDgVpnKwV,Lu3Ag3O6,21757,HO2,-310.26551344,49,1,3.4741681199999697
4102,mp-755574,"(0, 1, 0)",4,LuAlO3_mp-755574_HpYgeyxI4n_kZHqKOudpa,Lu4Al4O12,7956,O,-627.3975666,82,4,1.1177280425000014
18111,mp-755574,"(0, 1, 0)",10,LuAlO3_mp-755574_HpYgeyxI4n_KVXjvTORpy,Lu4Al4O12,7956,C,-676.20599954,88,10,-0.08535207699999887
